loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
10000.0, 36 months,18.25,362.78,D,D3,Lead Technician level 4 ,3 years,RENT,39000.0,Not Verified,Jan-2014,Fully Paid,house,Home buying,28.83,Apr-2006,20.0,0.0,5540.0,56.5,26.0,f,INDIVIDUAL,0.0,0.0,"006 Bryan Parks
Kennedyview, CO 22690"
30000.0, 60 months,24.7,875.28,G,G1,Medtronic,5 years,MORTGAGE,187321.0,Verified,Jul-2012,Fully Paid,debt_consolidation,Debt Consolidation,21.03,Oct-2002,21.0,0.0,54810.0,93.4,52.0,f,INDIVIDUAL,3.0,0.0,"25281 Kevin Neck
Armstrongton, TN 29597"
9425.0, 36 months,13.49,319.8,C,C1,beach house mkt inc,8 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,credit_card,credit card refinance loan,15.71,Dec-2001,12.0,0.0,15116.0,81.3,31.0,f,INDIVIDUAL,,0.0,"983 Young Causeway Suite 575
Fostermouth, KS 30723"
23000.0, 36 months,8.39,724.89,A,A5,Controller,10+ years,MORTGAGE,80000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,14.49,May-1998,15.0,0.0,51791.0,73.9,34.0,f,INDIVIDUAL,2.0,0.0,"805 Scott Mountain
Port Connie, DC 00813"
18000.0, 36 months,10.99,589.22,B,B2,Sales Manager,4 years,MORTGAGE,90000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,Moving Payoff,17.43,Dec-2002,9.0,0.0,12038.0,64.7,16.0,f,INDIVIDUAL,1.0,0.0,"03377 Russell Crescent Suite 154
Port Derekton, DE 00813"
30225.0, 60 months,18.24,771.47,D,D5,,,MORTGAGE,65800.0,Verified,Aug-2014,Charged Off,debt_consolidation,Debt consolidation,23.87,Mar-1999,11.0,0.0,14390.0,69.5,31.0,w,INDIVIDUAL,1.0,0.0,"493 Michael Route
Hillfurt, AZ 70466"
3000.0, 36 months,7.9,93.88,A,A4,PA Leadership Charter School,< 1 year,RENT,39000.0,Source Verified,Sep-2011,Fully Paid,small_business,Small Business Loan - Gourmet Food Truck,14.86,Nov-2003,11.0,0.0,1865.0,26.2,13.0,f,INDIVIDUAL,,0.0,"USCGC Hamilton
FPO AA 48052"
5000.0, 36 months,10.99,163.67,B,B2,Electrician,7 years,RENT,52000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,16.27,Oct-2005,11.0,0.0,9855.0,27.3,19.0,f,INDIVIDUAL,0.0,0.0,"9561 Villa Coves
Haleyfurt, DE 05113"
4000.0, 36 months,13.33,135.42,C,C3,technician,10+ years,MORTGAGE,75000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,5.34,May-1990,9.0,0.0,12663.0,86.0,16.0,f,INDIVIDUAL,0.0,0.0,"6755 Wright Shore
Monicatown, NV 70466"
30000.0, 36 months,16.49,1061.99,D,D3,Sergeant Major,10+ years,RENT,101000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,15.76,Jun-2003,7.0,1.0,6080.0,76.0,15.0,f,INDIVIDUAL,2.0,1.0,"2528 Herrera Track Suite 897
Savannahburgh, NY 70466"
12625.0, 60 months,25.78,376.36,F,F5,Nursing Assistant,7 years,MORTGAGE,43000.0,Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,33.88,Aug-2003,18.0,0.0,19993.0,55.7,31.0,w,INDIVIDUAL,1.0,0.0,"522 Melissa Village
East Janice, MT 00813"
13400.0, 60 months,25.83,399.86,G,G2,DESIGNER,10+ years,MORTGAGE,56000.0,Verified,Nov-2014,Charged Off,debt_consolidation,Debt consolidation,28.05,Jun-2001,23.0,0.0,28845.0,84.5,44.0,w,INDIVIDUAL,6.0,0.0,"0326 Jacob Via
Jacksonstad, MI 93700"
24250.0, 60 months,18.64,624.27,E,E1,Keystone Automotive Operations,10+ years,MORTGAGE,46200.0,Verified,Dec-2011,Fully Paid,debt_consolidation,consolidation loan,21.32,Jan-1998,9.0,0.0,18894.0,90.0,22.0,f,INDIVIDUAL,,0.0,"7371 Holland Circles Suite 244
Gibsonport, WV 48052"
21000.0, 36 months,12.12,698.71,B,B3,,7 years,RENT,150000.0,Source Verified,Mar-2013,Fully Paid,debt_consolidation,first loan,10.03,May-2003,9.0,0.0,40982.0,59.6,20.0,f,INDIVIDUAL,0.0,0.0,"3239 Michael Vista Suite 848
East Amanda, IL 70466"
17000.0, 36 months,7.51,528.89,A,A3,Black Horse Pike Regional School Distric,10+ years,MORTGAGE,87000.0,Verified,Oct-2011,Fully Paid,debt_consolidation,Personal,12.54,Oct-1978,15.0,0.0,17523.0,33.5,35.0,f,INDIVIDUAL,,0.0,"9919 Thomas Shore Suite 574
West Allison, VT 00813"
9100.0, 36 months,13.99,310.98,C,C4,Store manager,9 years,RENT,41000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,Debt consolidation,11.8,Feb-2001,6.0,1.0,1355.0,10.8,12.0,w,INDIVIDUAL,0.0,1.0,"1465 Giles Ranch Suite 073
Wyattshire, OH 70466"
26000.0, 36 months,15.22,904.11,C,C3,HHC 40th ESB (US Army),10+ years,RENT,59500.0,Verified,Aug-2013,Fully Paid,credit_card,Consolidation,11.25,Jul-1994,8.0,0.0,24655.0,92.6,15.0,f,INDIVIDUAL,0.0,0.0,"2360 Stephanie Lane Suite 533
Garciafort, NM 22690"
30000.0, 36 months,15.31,1044.52,C,C2,Alice G. Alatorre DDS.,9 years,MORTGAGE,108000.0,Verified,Dec-2012,Charged Off,debt_consolidation,Debt consolidation,7.25,May-1998,8.0,0.0,19430.0,84.8,15.0,w,INDIVIDUAL,0.0,0.0,"453 Murray Stream
South Cathyfort, IL 93700"
15000.0, 36 months,6.62,460.56,A,A2,Capital One,6 years,MORTGAGE,83000.0,Verified,Jun-2013,Fully Paid,major_purchase,Loan,10.52,Jun-2006,11.0,0.0,2213.0,4.7,22.0,w,INDIVIDUAL,1.0,0.0,"454 Hernandez Rapid Suite 604
Port Laurenburgh, WI 29597"
8000.0, 36 months,12.35,267.06,B,B4,Sally beauty supply,7 years,RENT,27000.0,Verified,Aug-2013,Fully Paid,home_improvement,The trailer,10.4,Oct-2006,6.0,0.0,9027.0,59.8,9.0,w,INDIVIDUAL,0.0,0.0,"510 Sarah Terrace
Lake Cynthialand, MS 00813"
8000.0, 36 months,12.99,269.52,B,B4,Production Administrator,8 years,MORTGAGE,25000.0,Not Verified,Oct-2013,Fully Paid,credit_card,Fiscal Responsibility,15.36,Dec-2002,8.0,1.0,11024.0,56.2,18.0,w,INDIVIDUAL,5.0,1.0,"133 Erin Center Apt. 469
South Jennifer, MI 05113"
11200.0, 60 months,15.31,268.28,C,C5,Production Operator,9 years,RENT,106000.0,Source Verified,May-2016,Fully Paid,major_purchase,Major purchase,11.82,Aug-1993,10.0,1.0,2524.0,11.1,30.0,f,INDIVIDUAL,2.0,1.0,"09693 Smith Alley Apt. 461
East Miranda, CT 00813"
12000.0, 36 months,7.69,374.33,A,A4,Maintenance,10+ years,MORTGAGE,45000.0,Not Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,19.12,Apr-2001,11.0,0.0,5931.0,29.8,37.0,f,INDIVIDUAL,2.0,0.0,"2606 Kenneth Grove Apt. 292
South Jenniferhaven, WV 70466"
6600.0, 36 months,19.53,243.71,D,D5,Legal Secretary,10+ years,MORTGAGE,48000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,34.3,Nov-2001,23.0,1.0,13712.0,66.2,39.0,f,INDIVIDUAL,2.0,1.0,"9480 Tyler Brook
Port Emilyborough, NY 30723"
5000.0, 36 months,10.16,161.72,B,B1,Incomm,6 years,RENT,54000.0,Not Verified,Nov-2012,Fully Paid,debt_consolidation,creditbuild1,20.56,Feb-2003,10.0,0.0,18470.0,69.2,18.0,f,INDIVIDUAL,0.0,0.0,"0658 Reese Run Apt. 912
South Rachel, NY 30723"
5000.0, 36 months,7.62,155.81,A,A3,Systems Administrator,10+ years,OWN,55000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,1.96,Jun-1993,8.0,0.0,3602.0,13.8,13.0,w,INDIVIDUAL,2.0,0.0,"Unit 4847 Box 9014
DPO AE 29597"
14000.0, 36 months,9.75,450.1,B,B3,line worker,10+ years,MORTGAGE,47000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,21.48,Mar-2001,10.0,0.0,8550.0,40.5,38.0,w,INDIVIDUAL,0.0,0.0,"664 Alexander Circle Suite 078
Lake Leah, FL 29597"
26575.0, 36 months,16.55,941.54,D,D2,Train Operator,1 year,RENT,70000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,9.32,Oct-1999,10.0,0.0,21936.0,68.8,24.0,f,INDIVIDUAL,0.0,0.0,"53673 Amanda Stravenue
New Patrickburgh, OK 30723"
8000.0, 36 months,12.99,269.52,B,B4,Principal,10+ years,MORTGAGE,110000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,Consolidation ,21.77,Sep-1992,18.0,0.0,52572.0,84.9,31.0,f,INDIVIDUAL,3.0,0.0,"932 Reed Track Suite 467
North Anna, CA 70466"
6500.0, 36 months,7.9,203.39,A,A4,Resident Service Director,< 1 year,MORTGAGE,43000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,18.87,Nov-1992,16.0,0.0,6248.0,23.8,50.0,w,INDIVIDUAL,3.0,0.0,"149 Duffy Road
Davisfurt, OR 48052"
19725.0, 60 months,13.68,455.71,C,C1,Virginia Commonwealth University,2 years,MORTGAGE,73410.0,Verified,Sep-2013,Fully Paid,debt_consolidation,consolidation,22.23,Dec-2001,8.0,0.0,31123.0,82.3,11.0,f,INDIVIDUAL,1.0,0.0,"5255 John Hill Apt. 143
North Chelsea, NE 70466"
18525.0, 36 months,15.88,650.19,C,C4,UGHS AUTIMIS BILLING INC,1 year,MORTGAGE,42000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,FREEDOM 2,12.97,Jun-1983,7.0,0.0,6665.0,41.9,10.0,f,INDIVIDUAL,1.0,0.0,"64445 Jessica Mountains Apt. 496
Lake Kimberly, NJ 70466"
5400.0, 36 months,17.1,192.8,C,C5,Solutions Architect,5 years,MORTGAGE,153000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Home Improvement,17.9,Jun-2003,21.0,0.0,35490.0,79.8,29.0,f,INDIVIDUAL,2.0,0.0,"5785 Hernandez Divide
Lake Wandashire, NE 22690"
33600.0, 60 months,16.29,822.28,D,D2,Analyst,3 years,MORTGAGE,145000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,11.24,Oct-2001,14.0,0.0,50348.0,63.5,62.0,w,INDIVIDUAL,4.0,0.0,"1274 Parker Squares
Kevinbury, AR 29597"
28000.0, 60 months,17.86,708.89,D,D5,Director special projects,4 years,MORTGAGE,120000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,20.98,Jul-1999,9.0,0.0,26373.0,92.2,25.0,f,INDIVIDUAL,4.0,0.0,"17089 Compton Track Apt. 734
Port Michelechester, VA 30723"
35000.0, 36 months,14.65,1207.3,C,C5,Teacher,10+ years,MORTGAGE,95000.0,Source Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,13.2,Sep-1997,10.0,0.0,15437.0,42.1,25.0,w,INDIVIDUAL,3.0,0.0,"50540 Joshua Islands Suite 375
Randallville, MI 00813"
8400.0, 36 months,6.92,259.07,A,A4,Sales Rep.,3 years,RENT,105000.0,Source Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,6.89,Sep-2003,5.0,2.0,6024.0,76.3,12.0,f,INDIVIDUAL,1.0,1.0,"36037 Steven River
West Nicolebury, MN 22690"
30000.0, 60 months,23.83,860.09,F,F5,Victorian Senior Care,10+ years,MORTGAGE,72500.0,Verified,Nov-2012,Charged Off,debt_consolidation,Debt Consolodation,14.09,Nov-1993,7.0,0.0,6875.0,94.2,32.0,f,INDIVIDUAL,4.0,0.0,"8219 Dennis Station Apt. 722
Bateston, LA 70466"
28000.0, 60 months,13.67,646.74,C,C4,Vice President,1 year,MORTGAGE,104000.0,Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,20.03,Feb-1993,14.0,1.0,28164.0,77.0,19.0,w,INDIVIDUAL,2.0,0.0,"8367 Santos Lodge
Robinsonmouth, VA 70466"
12525.0, 36 months,24.99,497.93,F,F4,Driver,2 years,RENT,70000.0,Verified,Jul-2015,Fully Paid,house,Home buying,2.4,Apr-2007,5.0,1.0,3723.0,26.2,5.0,f,INDIVIDUAL,0.0,0.0,"065 Martinez Flats
Port Samuel, AL 29597"
9000.0, 36 months,10.75,293.59,B,B4,Sushi chef,10+ years,RENT,25000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,8.79,Nov-1999,5.0,0.0,5905.0,24.3,16.0,f,INDIVIDUAL,0.0,0.0,"53385 Williams Corner
North Alejandraport, SD 00813"
19600.0, 36 months,11.14,642.98,B,B2,Wal-Mart,6 years,RENT,44000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,20.78,Nov-2005,8.0,0.0,2616.0,29.7,21.0,f,INDIVIDUAL,2.0,0.0,"460 Justin Squares
Buchananmouth, MA 70466"
17625.0, 36 months,18.49,641.53,D,D2,Vero Beach Surgery Center,10+ years,MORTGAGE,85000.0,Not Verified,May-2013,Charged Off,debt_consolidation,Credit Consal.,23.22,Dec-1992,17.0,0.0,52379.0,37.6,33.0,f,INDIVIDUAL,7.0,0.0,"84036 Myers Shore
West Thomashaven, OR 30723"
15000.0, 36 months,11.99,498.15,B,B3,Recruiter,7 years,MORTGAGE,72000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,Debt Consolidation,32.85,May-2003,16.0,0.0,26124.0,50.8,28.0,f,INDIVIDUAL,1.0,0.0,"088 Erica Mall Apt. 059
North Paulchester, NH 29597"
11875.0, 36 months,20.31,443.2,D,D5,USPS,10+ years,OWN,56000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,Lets go on vacation & do the kitchen,5.42,Mar-1986,16.0,1.0,6182.0,33.1,35.0,f,INDIVIDUAL,0.0,1.0,"816 Brown Turnpike
Port Kimberlyshire, KS 30723"
30000.0, 60 months,17.86,759.52,D,D5,IT Specialist,10+ years,MORTGAGE,74000.0,Verified,Apr-2015,Charged Off,credit_card,Credit card refinancing,27.98,Dec-1988,13.0,1.0,20002.0,86.6,18.0,w,INDIVIDUAL,1.0,0.0,"459 Mia Inlet
North Davidhaven, TN 86630"
10000.0, 36 months,17.57,359.38,D,D4,Branch Manager,< 1 year,RENT,80000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,17.69,May-1989,13.0,1.0,9631.0,38.1,46.0,f,INDIVIDUAL,1.0,1.0,"8766 Cox Keys
Samuelfurt, OH 29597"
13075.0, 60 months,27.31,401.68,G,G2,Clerk-specialist level,10+ years,MORTGAGE,54777.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,22.0,Dec-2000,4.0,0.0,3845.0,59.2,27.0,f,INDIVIDUAL,2.0,0.0,"1532 Gill Greens Apt. 236
South Cassandrafurt, MN 48052"
35000.0, 60 months,19.99,927.1,E,E1,Transportation manager,10+ years,MORTGAGE,88500.0,Verified,Mar-2014,Fully Paid,home_improvement,Home improvement,19.88,Mar-1991,5.0,3.0,37256.0,79.6,22.0,f,INDIVIDUAL,2.0,0.0,"619 Daniels Junction Suite 249
Lake Frank, ME 29597"
6500.0, 36 months,9.75,208.98,B,B3,invoice,10+ years,RENT,40000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,34.86,Mar-2005,10.0,1.0,4803.0,94.2,28.0,w,INDIVIDUAL,0.0,1.0,"631 Jill Rapids Suite 264
Russellfort, FL 70466"
12000.0, 36 months,6.49,367.74,A,A2,LPN,2 years,RENT,55000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,14.05,Jun-2010,11.0,0.0,6007.0,23.6,24.0,f,INDIVIDUAL,0.0,0.0,"536 Jack Forges Apt. 092
Petersonfurt, NE 30723"
21000.0, 60 months,22.99,591.88,F,F1,buyer,2 years,RENT,45000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,Home improvement,34.32,Jun-2001,10.0,0.0,22739.0,75.5,42.0,w,INDIVIDUAL,2.0,0.0,"7914 Jason Inlet
West Stephenstad, SD 00813"
25000.0, 60 months,12.59,563.6,C,C2,manager,4 years,MORTGAGE,85000.0,Not Verified,Nov-2015,Fully Paid,home_improvement,Home improvement,5.19,Dec-1998,8.0,0.0,109715.0,49.8,21.0,w,INDIVIDUAL,6.0,0.0,"2705 Jennifer Trail Suite 049
Barryshire, VT 22690"
20000.0, 36 months,10.37,648.83,B,B3,HP,< 1 year,MORTGAGE,170000.0,Verified,Jan-2011,Fully Paid,debt_consolidation,Debt Consolidation for Family,11.15,Jun-1990,8.0,0.0,140820.0,76.2,19.0,f,INDIVIDUAL,,0.0,"USCGC Miller
FPO AE 22690"
5000.0, 36 months,9.17,159.4,B,B1,Administrative Specialist,10+ years,RENT,85000.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,14.05,Jan-1990,9.0,0.0,5353.0,46.5,21.0,w,INDIVIDUAL,4.0,0.0,"USNV Martinez
FPO AP 29597"
12000.0, 36 months,14.33,412.06,C,C1,miles electric co,10+ years,RENT,45000.0,Source Verified,Jun-2013,Fully Paid,credit_card,2bettermylife,9.33,Jan-2001,7.0,0.0,12126.0,89.8,17.0,w,INDIVIDUAL,0.0,0.0,"95976 Anthony Mall Suite 810
North Jessica, VT 00813"
10000.0, 36 months,13.53,339.5,B,B5,Program Manager,6 years,MORTGAGE,150000.0,Not Verified,Jan-2014,Fully Paid,major_purchase,Major purchase,5.7,Sep-2001,6.0,0.0,6675.0,72.6,28.0,f,INDIVIDUAL,0.0,0.0,"6132 Lopez Courts
South Rebecca, NJ 70466"
15000.0, 36 months,7.9,469.36,A,A4,Imclone,4 years,MORTGAGE,82000.0,Not Verified,Mar-2012,Fully Paid,debt_consolidation,Debt consolidation,13.57,Nov-2000,14.0,0.0,17196.0,69.1,33.0,f,INDIVIDUAL,,0.0,"83769 Green Road
Port Patriciastad, NV 00813"
20000.0, 60 months,22.45,557.51,F,F1,Dell Inc.,10+ years,MORTGAGE,90000.0,Verified,May-2012,Charged Off,debt_consolidation,DebtConsolidation,14.11,Jan-1994,6.0,0.0,17615.0,84.7,15.0,f,INDIVIDUAL,4.0,0.0,"096 Edwin Drives
Paulstad, VA 86630"
16800.0, 60 months,24.99,493.01,F,F3,Math Teacher,2 years,OWN,51000.0,Not Verified,Mar-2016,Charged Off,credit_card,Credit card refinancing,25.01,Aug-2002,8.0,1.0,16437.0,69.4,11.0,w,INDIVIDUAL,0.0,1.0,"42822 Frank Forges
New Dominiquetown, TX 11650"
5500.0, 36 months,13.11,185.61,B,B4,Smith & Wollensky,3 years,RENT,38000.0,Not Verified,Oct-2012,Fully Paid,credit_card,Credit card pay off,6.76,Nov-2003,5.0,0.0,5668.0,43.6,8.0,f,INDIVIDUAL,0.0,0.0,"316 Sharon Orchard
West Kyle, MS 29597"
13625.0, 36 months,14.64,469.92,C,C3,medical clinic coordinator,2 years,RENT,36000.0,Source Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,16.2,Jul-2003,6.0,0.0,21496.0,79.3,6.0,f,INDIVIDUAL,0.0,0.0,"3712 Amanda Light
New Christopher, NC 00813"
8325.0, 36 months,16.99,296.77,D,D3,FSQA Supervisor II,5 years,RENT,54290.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,16.77,Jan-2011,11.0,0.0,8331.0,40.2,18.0,w,INDIVIDUAL,0.0,0.0,"355 Mark Point Suite 713
Schaeferhaven, UT 22690"
6375.0, 36 months,24.5,251.79,F,F3,Installer,1 year,OWN,20000.0,Verified,May-2014,Charged Off,other,Other,23.73,Aug-2008,6.0,0.0,2912.0,64.7,7.0,f,INDIVIDUAL,0.0,0.0,"2912 Lopez Freeway Apt. 421
Alisonhaven, IN 22690"
10000.0, 36 months,17.99,361.48,D,D2,Quick Cash Advance LLC.,2 years,MORTGAGE,21000.0,Not Verified,May-2012,Fully Paid,house,Home Improvement,2.16,Sep-2006,3.0,0.0,1669.0,11.1,5.0,f,INDIVIDUAL,0.0,0.0,"629 Andrew View Apt. 306
East Ann, TN 30723"
13225.0, 36 months,12.35,441.48,B,B4,Lifepoint Hospitals,2 years,MORTGAGE,65300.0,Verified,Aug-2013,Fully Paid,major_purchase,temp,10.47,Jun-1994,13.0,0.0,20175.0,36.4,25.0,f,INDIVIDUAL,2.0,0.0,"8768 Megan Shoals Suite 325
West Kayla, DC 29597"
12000.0, 36 months,10.16,388.11,B,B1,"precision strip, inc",7 years,MORTGAGE,63000.0,Not Verified,Sep-2012,Fully Paid,credit_card,consolidate,20.9,Jun-2005,11.0,0.0,10965.0,43.7,25.0,f,INDIVIDUAL,2.0,0.0,"USNV Shepherd
FPO AE 05113"
35000.0, 36 months,9.16,1115.6,B,B2,"Manager Maintenance, Compliance",10+ years,MORTGAGE,110000.0,Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,12.57,Nov-1997,13.0,0.0,58213.0,61.0,26.0,w,INDIVIDUAL,2.0,0.0,"3909 Bentley Mall
East Tammyside, AL 00813"
12000.0, 36 months,6.03,365.23,A,A1,Palm Beach County Sheriff's Office,10+ years,MORTGAGE,98794.08,Not Verified,Mar-2012,Fully Paid,debt_consolidation,Ducks in a Row,4.49,May-1996,15.0,0.0,18724.0,24.8,38.0,f,INDIVIDUAL,,0.0,"USS Moses
FPO AP 30723"
5000.0, 36 months,9.16,159.38,B,B2,,,MORTGAGE,20000.0,Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,20.41,Apr-2010,12.0,1.0,1600.0,16.3,14.0,w,INDIVIDUAL,0.0,1.0,"76832 Benjamin Meadows
Lake Robertview, UT 05113"
11350.0, 36 months,16.55,402.13,D,D2,Assistant Store Director,10+ years,RENT,56300.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,29.27,Dec-2001,6.0,0.0,21016.0,88.7,22.0,f,INDIVIDUAL,3.0,0.0,"4964 Jeffery Grove
Webbfort, ID 48052"
9000.0, 36 months,13.67,306.16,B,B5,Case Manager,4 years,MORTGAGE,92000.0,Source Verified,Oct-2013,Charged Off,home_improvement,Home project,11.31,Sep-2006,13.0,0.0,14033.0,42.1,42.0,f,INDIVIDUAL,1.0,0.0,"Unit 1229 Box 9010
DPO AE 86630"
25000.0, 60 months,14.99,594.62,C,C5,Social worker,10+ years,RENT,65187.37,Verified,Jun-2014,Fully Paid,credit_card,Credit card refinancing,8.21,May-1993,7.0,0.0,10574.0,64.5,16.0,f,INDIVIDUAL,0.0,0.0,"959 Baker Fields Suite 016
Evansshire, NE 29597"
21000.0, 36 months,14.65,724.38,C,C2,FINGER LAKES DDSO,10+ years,MORTGAGE,60000.0,Verified,Jun-2012,Fully Paid,home_improvement,TIME FOR CHANGE,21.14,May-1989,20.0,0.0,15343.0,46.6,33.0,f,INDIVIDUAL,0.0,0.0,"PSC 1487, Box 3386
APO AP 29597"
13000.0, 36 months,12.49,434.84,B,B4,Field Nurse,5 years,RENT,52000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,15.44,Sep-2005,9.0,0.0,9169.0,70.5,18.0,w,INDIVIDUAL,0.0,0.0,"929 Mora Locks
West Isaac, WV 48052"
9600.0, 36 months,15.61,335.67,D,D1,social service supervisor,10+ years,MORTGAGE,70000.0,Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,23.5,Apr-2000,18.0,0.0,0.0,0.0,50.0,f,INDIVIDUAL,4.0,0.0,"73385 Angela Fords Suite 938
Port Brittneyhaven, GA 86630"
2800.0, 36 months,10.16,90.56,B,B1,biomat,3 years,RENT,29000.0,Not Verified,Aug-2012,Fully Paid,credit_card,Credit card refinancing,14.69,May-2001,8.0,0.0,2763.0,38.9,27.0,f,INDIVIDUAL,0.0,0.0,"461 Ann Isle
Sarastad, OK 48052"
2200.0, 36 months,16.29,77.67,D,D2,Quality Control Specialist,10+ years,MORTGAGE,65500.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,10.49,Jun-1992,5.0,1.0,76757.0,16.2,9.0,f,INDIVIDUAL,2.0,0.0,"91467 Schmidt Lodge
Tracytown, KY 30723"
19200.0, 36 months,15.31,668.5,C,C5,Project manager ,3 years,MORTGAGE,88000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,24.09,Jan-2006,9.0,0.0,10179.0,30.1,20.0,w,INDIVIDUAL,1.0,0.0,"220 Madeline Springs
West Oscartown, MI 05113"
9000.0, 36 months,11.55,297.0,B,B3,Dell Inc,6 years,MORTGAGE,110000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,Bill Consolidation and flooring,13.32,Sep-2001,19.0,0.0,9248.0,58.9,49.0,f,INDIVIDUAL,2.0,0.0,"9670 Smith Island Suite 387
Lake Stephaniefurt, WI 29597"
8000.0, 36 months,6.62,245.63,A,A2,Machinist,6 years,MORTGAGE,80000.0,Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,26.39,Apr-1986,12.0,0.0,19764.0,21.6,23.0,f,INDIVIDUAL,2.0,0.0,"225 Megan Lodge
Douglashaven, HI 22690"
5000.0, 36 months,17.76,180.17,D,D1,Office Assistant Sr,10+ years,RENT,42000.0,Source Verified,Nov-2013,Fully Paid,other,Other,33.77,Aug-1996,14.0,0.0,19118.0,82.1,25.0,f,INDIVIDUAL,1.0,0.0,"785 James Road Apt. 837
Charlesbury, DE 22690"
11800.0, 60 months,28.99,374.49,G,G5,,,RENT,44011.0,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,15.68,Jun-2004,9.0,1.0,6313.0,67.2,13.0,f,INDIVIDUAL,0.0,1.0,"3019 Smith Manors Suite 402
Lake Anthonyburgh, GA 22690"
7000.0, 36 months,6.24,213.72,A,A2,IT Process Manager,10+ years,MORTGAGE,96720.0,Not Verified,Jul-2015,Fully Paid,home_improvement,Home improvement,22.03,Aug-1997,12.0,0.0,3330.0,11.5,37.0,w,INDIVIDUAL,4.0,0.0,"3946 Stephen Ferry
Burnsmouth, NJ 30723"
35000.0, 60 months,23.1,988.68,E,E4,CHIEF ACCOUNTANT,8 years,MORTGAGE,125388.0,Verified,Oct-2013,Fully Paid,debt_consolidation,DEBT CONSOLIDATION,25.77,May-1984,26.0,0.0,128741.0,58.6,59.0,f,INDIVIDUAL,6.0,0.0,"78517 Gary Neck Suite 758
Jamesborough, MA 48052"
10800.0, 36 months,17.57,388.13,D,D4,CPHT,10+ years,RENT,45000.0,Source Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,23.44,Jul-2005,12.0,0.0,5400.0,29.0,30.0,f,INDIVIDUAL,0.0,0.0,"Unit 4273 Box 1314
DPO AP 30723"
11950.0, 36 months,13.99,408.37,C,C4,Customer Service Agent,10+ years,RENT,40000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,17.76,Aug-2003,14.0,1.0,7254.0,41.0,31.0,f,INDIVIDUAL,5.0,1.0,"011 Barrett Haven Apt. 426
Lake Dwaynetown, MD 11650"
